Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
21459,11,12,6034,4,4,4,444,Champions
21460,151,7,6279,3,4,4,344,Champions
21461,11,6,3376,4,3,2,432,New Customers
21462,48,4,5492,4,2,4,424,Potential Loyalists
21463,184,5,3688,3,2,3,323,Potential Loyalists
21464,64,2,2895,4,1,2,412,Potential Loyalists
21465,4,5,3825,4,2,3,423,Potential Loyalists
21466,139,10,7242,3,4,4,344,Champions
21467,120,7,4907,3,4,3,343,Champions
21468,166,6,3509,3,3,2,332,Lost
21469,548,5,3392,1,2,2,122,At Risk
21470,66,5,3590,4,2,3,423,Potential Loyalists
21471,662,1,1145,1,1,1,111,Lost
21472,246,3,3609,2,1,3,213,Customers Needing Attention
21473,32,7,3689,4,4,3,443,Champions
21474,181,3,1790,3,1,1,311,Promising
21475,908,2,566,1,1,1,111,Lost
21476,661,2,1222,1,1,1,111,Lost
21477,29,6,4396,4,3,3,433,Champions
21478,107,7,4973,3,4,3,343,Champions
21479,8,7,5268,4,4,4,444,Champions
21480,740,2,2127,1,1,1,111,Lost
21481,82,11,10046,3,4,4,344,Champions
21482,326,3,1820,2,1,1,211,About to Sleep
21483,231,6,5202,2,3,4,234,Loyal Customers
21484,26,9,8674,4,4,4,444,Champions
21485,8,6,4231,4,3,3,433,Champions
21486,408,4,2940,1,2,2,122,At Risk
21487,237,6,4795,2,3,3,233,Loyal Customers
21488,237,4,2396,2,2,2,222,Customers Needing Attention
21489,30,12,6327,4,4,4,444,Champions
21490,73,7,4272,4,4,3,443,Champions
21491,142,8,7420,3,4,4,344,Champions
21492,73,6,4863,4,3,3,433,Champions
21493,898,2,181,1,1,1,111,Lost
21494,36,6,4632,4,3,3,433,Champions
21495,208,6,3614,2,3,3,233,Loyal Customers
21496,144,3,1869,3,1,1,311,Promising
21497,168,8,3595,3,4,3,343,Champions
21498,154,7,4315,3,4,3,343,Champions
21499,842,4,1856,1,2,1,121,Cant Lose Them
21500,121,8,8306,3,4,4,344,Champions
21501,58,6,5117,4,3,3,433,Champions
21502,29,6,7387,4,3,4,434,Champions
21503,399,2,2296,1,1,2,112,Hibernating
21504,97,6,2810,3,3,2,332,Lost
21505,344,6,4666,2,3,3,233,Loyal Customers
21506,18,8,7246,4,4,4,444,Champions
21507,162,1,288,3,1,1,311,Promising
21508,483,5,2588,1,2,2,122,At Risk
21509,599,6,2428,1,3,2,132,At Risk
21510,22,6,5054,4,3,3,433,Champions
21511,79,3,3701,3,1,3,313,Potential Loyalists
21512,119,10,9632,3,4,4,344,Champions
21513,203,4,5542,2,2,4,224,Lost
21514,404,3,2887,1,1,2,112,Hibernating
21515,266,4,3607,2,2,3,223,Customers Needing Attention
21516,399,8,6867,1,4,4,144,At Risk
21517,76,2,1553,4,1,1,411,New Customers
21518,89,6,4685,3,3,3,333,Champions
21519,316,7,6260,2,4,4,244,Loyal Customers
21520,570,3,2522,1,1,2,112,Hibernating
21521,125,2,340,3,1,1,311,Promising
21522,412,3,1243,1,1,1,111,Lost
21523,87,7,4158,3,4,3,343,Champions
21524,35,7,5509,4,4,4,444,Champions
21525,154,9,7945,3,4,4,344,Champions
21526,188,5,2246,2,2,1,221,About to Sleep
21527,238,7,5006,2,4,3,243,Loyal Customers
21528,58,2,791,4,1,1,411,New Customers
21529,13,5,6687,4,2,4,424,Potential Loyalists
21530,218,9,5580,2,4,4,244,Loyal Customers
21531,319,4,4381,2,2,3,223,Customers Needing Attention
21532,64,7,4524,4,4,3,443,Champions
21533,60,6,4466,4,3,3,433,Champions
21534,60,5,5402,4,2,4,424,Potential Loyalists
21535,1160,4,4864,1,2,3,123,At Risk
21536,86,6,4724,3,3,3,333,Champions
21537,110,10,9148,3,4,4,344,Champions
21538,122,2,2160,3,1,1,311,Promising
21539,620,2,1625,1,1,1,111,Lost
21540,111,8,6134,3,4,4,344,Champions
21541,381,2,482,1,1,1,111,Lost
21542,77,6,2860,4,3,2,432,New Customers
21543,450,5,5126,1,2,3,123,At Risk
21544,606,4,6273,1,2,4,124,At Risk
21545,125,1,1155,3,1,1,311,Promising
21546,199,5,3615,2,2,3,223,Customers Needing Attention
21547,295,3,1491,2,1,1,211,About to Sleep
21548,94,8,5330,3,4,4,344,Champions
21549,112,7,7150,3,4,4,344,Champions
21550,442,6,3095,1,3,2,132,At Risk
21551,286,3,3290,2,1,2,212,Customers Needing Attention
21552,25,4,2978,4,2,2,422,Potential Loyalists
21553,238,4,2424,2,2,2,222,Customers Needing Attention
21554,588,5,8517,1,2,4,124,At Risk
21555,336,6,3161,2,3,2,232,Lost
21556,116,7,4951,3,4,3,343,Champions
21557,684,5,3946,1,2,3,123,At Risk
21558,12,6,4674,4,3,3,433,Champions
21559,663,3,2456,1,1,2,112,Hibernating
21560,159,6,4025,3,3,3,333,Champions
21561,285,7,3881,2,4,3,243,Loyal Customers
21562,588,8,6558,1,4,4,144,At Risk
21563,261,8,6164,2,4,4,244,Loyal Customers
21564,45,4,2145,4,2,1,421,New Customers
21566,758,5,4022,1,2,3,123,At Risk
21567,272,4,4817,2,2,3,223,Customers Needing Attention
21568,182,5,5146,3,2,3,323,Potential Loyalists
21569,2,6,4183,4,3,3,433,Champions
21570,385,4,4184,1,2,3,123,At Risk
21571,384,4,4560,1,2,3,123,At Risk
21572,23,4,3571,4,2,2,422,Potential Loyalists
21573,163,3,1949,3,1,1,311,Promising
21574,132,5,3513,3,2,2,322,Potential Loyalists
21575,70,6,3131,4,3,2,432,New Customers
21576,40,9,6386,4,4,4,444,Champions
21577,15,5,1576,4,2,1,421,New Customers
21578,38,7,6635,4,4,4,444,Champions
21579,226,6,1848,2,3,1,231,Lost
21580,1036,3,1589,1,1,1,111,Lost
21581,8,8,4265,4,4,3,443,Champions
21582,361,4,2381,2,2,2,222,Customers Needing Attention
21583,157,4,2599,3,2,2,322,Potential Loyalists
21584,524,2,1930,1,1,1,111,Lost
21585,379,3,1090,1,1,1,111,Lost
21586,695,3,2365,1,1,2,112,Hibernating
21587,176,10,10490,3,4,4,344,Champions
21588,407,3,2536,1,1,2,112,Hibernating
21589,120,5,3221,3,2,2,322,Potential Loyalists
21590,276,5,4520,2,2,3,223,Customers Needing Attention
21591,272,7,6846,2,4,4,244,Loyal Customers
21592,604,3,3256,1,1,2,112,Hibernating
21593,355,4,3055,2,2,2,222,Customers Needing Attention
21594,328,5,3811,2,2,3,223,Customers Needing Attention
21595,392,5,5299,1,2,4,124,At Risk
21596,8,3,1312,4,1,1,411,New Customers
21597,682,2,730,1,1,1,111,Lost
21598,261,3,2343,2,1,2,212,Customers Needing Attention
21599,76,1,390,4,1,1,411,New Customers
21600,219,9,5826,2,4,4,244,Loyal Customers
21601,86,7,3329,3,4,2,342,Lost
21602,150,4,2589,3,2,2,322,Potential Loyalists
21603,13,4,1805,4,2,1,421,New Customers
21604,214,6,5080,2,3,3,233,Loyal Customers
21605,3,4,2422,4,2,2,422,Potential Loyalists
21606,9,8,6780,4,4,4,444,Champions
21607,515,3,1202,1,1,1,111,Lost
21608,600,4,3825,1,2,3,123,At Risk
21609,58,6,4068,4,3,3,433,Champions
21610,19,4,3454,4,2,2,422,Potential Loyalists
21611,825,4,4785,1,2,3,123,At Risk
21612,65,5,4448,4,2,3,423,Potential Loyalists
21613,37,3,1509,4,1,1,411,New Customers
21614,313,5,5003,2,2,3,223,Customers Needing Attention
21615,454,8,6825,1,4,4,144,At Risk
21616,1,5,2469,4,2,2,422,Potential Loyalists
21617,73,8,6379,4,4,4,444,Champions
21618,392,5,3329,1,2,2,122,At Risk
21619,209,4,3975,2,2,3,223,Customers Needing Attention
21620,818,3,3123,1,1,2,112,Hibernating
21621,241,5,6105,2,2,4,224,Lost
21622,305,3,2802,2,1,2,212,Customers Needing Attention
21623,621,5,4390,1,2,3,123,At Risk
21624,59,4,3191,4,2,2,422,Potential Loyalists
21625,489,4,1923,1,2,1,121,Cant Lose Them
21626,252,6,3530,2,3,2,232,Lost
21627,189,10,8199,2,4,4,244,Loyal Customers
21628,586,4,3831,1,2,3,123,At Risk
21629,169,6,5476,3,3,4,334,Champions
21630,153,6,5454,3,3,4,334,Champions
21631,637,5,3231,1,2,2,122,At Risk
21632,938,1,693,1,1,1,111,Lost
21633,202,6,6461,2,3,4,234,Loyal Customers
21634,120,7,6218,3,4,4,344,Champions
21635,104,5,2711,3,2,2,322,Potential Loyalists
21636,789,5,3469,1,2,2,122,At Risk
21637,574,3,2759,1,1,2,112,Hibernating
21638,276,5,2574,2,2,2,222,Customers Needing Attention
21639,5,5,2111,4,2,1,421,New Customers
21640,450,4,3713,1,2,3,123,At Risk
21641,464,2,2352,1,1,2,112,Hibernating
21642,171,5,4077,3,2,3,323,Potential Loyalists
21643,446,4,3606,1,2,3,123,At Risk
21644,20,6,6578,4,3,4,434,Champions
21645,9,5,4082,4,2,3,423,Potential Loyalists
21646,87,5,2179,3,2,1,321,Promising
21647,296,4,2671,2,2,2,222,Customers Needing Attention
21648,65,9,8339,4,4,4,444,Champions
21649,171,6,3248,3,3,2,332,Lost
21650,91,7,4450,3,4,3,343,Champions
21651,69,6,3097,4,3,2,432,New Customers
21652,54,4,1943,4,2,1,421,New Customers
21653,222,7,3988,2,4,3,243,Loyal Customers
21654,135,5,5668,3,2,4,324,Potential Loyalists
21655,353,7,3492,2,4,2,242,Lost
21656,345,7,3415,2,4,2,242,Lost
21657,386,3,2496,1,1,2,112,Hibernating
21658,398,2,621,1,1,1,111,Lost
21659,242,6,4971,2,3,3,233,Loyal Customers
21660,479,2,2835,1,1,2,112,Hibernating
21661,492,1,52,1,1,1,111,Lost
21662,380,7,3397,1,4,2,142,At Risk
21663,613,4,1782,1,2,1,121,Cant Lose Them
21664,503,6,7475,1,3,4,134,At Risk
21665,24,5,2587,4,2,2,422,Potential Loyalists
21666,92,3,3640,3,1,3,313,Potential Loyalists
21667,352,6,5364,2,3,4,234,Loyal Customers
21668,75,9,7975,4,4,4,444,Champions
21669,378,5,3302,1,2,2,122,At Risk
21670,384,6,3541,1,3,2,132,At Risk
21671,13,7,4229,4,4,3,443,Champions
21672,97,11,8619,3,4,4,344,Champions
21673,336,5,8187,2,2,4,224,Lost
21674,42,6,4229,4,3,3,433,Champions
21675,207,5,5194,2,2,4,224,Lost
21676,202,5,3533,2,2,2,222,Customers Needing Attention
21677,53,4,1657,4,2,1,421,New Customers
21678,103,8,6846,3,4,4,344,Champions
21679,40,5,4298,4,2,3,423,Potential Loyalists
21680,359,4,2809,2,2,2,222,Customers Needing Attention
21681,533,3,2188,1,1,1,111,Lost
21682,124,6,1830,3,3,1,331,Lost
21683,81,8,8643,3,4,4,344,Champions
21684,77,9,9781,4,4,4,444,Champions
21685,47,5,2287,4,2,2,422,Potential Loyalists
21686,24,3,2782,4,1,2,412,Potential Loyalists
21687,208,8,4984,2,4,3,243,Loyal Customers
21688,854,4,2101,1,2,1,121,Cant Lose Them
21689,446,4,4829,1,2,3,123,At Risk
21690,68,6,4300,4,3,3,433,Champions
21691,251,5,4731,2,2,3,223,Customers Needing Attention
21692,68,8,7731,4,4,4,444,Champions
21693,76,3,1346,4,1,1,411,New Customers
21694,3,7,6757,4,4,4,444,Champions
21695,149,6,8251,3,3,4,334,Champions
21696,92,4,3470,3,2,2,322,Potential Loyalists
21697,41,3,2196,4,1,1,411,New Customers
21698,129,5,6858,3,2,4,324,Potential Loyalists
21699,11,6,3836,4,3,3,433,Champions
21700,40,7,1969,4,4,1,441,New Customers
21701,157,2,1209,3,1,1,311,Promising
21702,382,4,5691,1,2,4,124,At Risk
21703,167,6,3619,3,3,3,333,Champions
21704,430,5,2639,1,2,2,122,At Risk
21705,581,4,3135,1,2,2,122,At Risk
21706,93,6,5949,3,3,4,334,Champions
21707,141,5,6288,3,2,4,324,Potential Loyalists
21708,961,2,1968,1,1,1,111,Lost
21709,181,7,7061,3,4,4,344,Champions
21710,265,7,6633,2,4,4,244,Loyal Customers
21711,201,5,5940,2,2,4,224,Lost
21712,26,7,5450,4,4,4,444,Champions
21713,738,5,3328,1,2,2,122,At Risk
21714,146,10,9134,3,4,4,344,Champions
21715,27,3,2325,4,1,2,412,Potential Loyalists
21716,145,7,6593,3,4,4,344,Champions
21717,59,3,1428,4,1,1,411,New Customers
21718,65,7,4537,4,4,3,443,Champions
21719,807,2,2444,1,1,2,112,Hibernating
21720,321,5,3631,2,2,3,223,Customers Needing Attention
21721,54,3,1293,4,1,1,411,New Customers
21722,12,7,6759,4,4,4,444,Champions
21723,220,10,7815,2,4,4,244,Loyal Customers
21724,311,1,65,2,1,1,211,About to Sleep
21725,266,9,5045,2,4,3,243,Loyal Customers
21726,44,3,2909,4,1,2,412,Potential Loyalists
21727,372,3,1371,1,1,1,111,Lost
21728,8,8,5544,4,4,4,444,Champions
21729,167,6,4367,3,3,3,333,Champions
21730,274,7,5239,2,4,4,244,Loyal Customers
21731,83,5,3609,3,2,3,323,Potential Loyalists
21732,23,4,2095,4,2,1,421,New Customers
21733,896,1,1632,1,1,1,111,Lost
21734,586,4,1778,1,2,1,121,Cant Lose Them
21735,1100,1,183,1,1,1,111,Lost
21736,59,4,4480,4,2,3,423,Potential Loyalists
21737,112,7,3675,3,4,3,343,Champions
21738,121,3,3902,3,1,3,313,Potential Loyalists
21739,903,2,1453,1,1,1,111,Lost
21740,226,5,4258,2,2,3,223,Customers Needing Attention
21741,154,8,8639,3,4,4,344,Champions
21742,31,7,4422,4,4,3,443,Champions
21744,216,5,4193,2,2,3,223,Customers Needing Attention
21745,90,5,4987,3,2,3,323,Potential Loyalists
21746,233,4,2633,2,2,2,222,Customers Needing Attention
21747,626,4,4377,1,2,3,123,At Risk
21748,520,5,4313,1,2,3,123,At Risk
21749,224,4,3520,2,2,2,222,Customers Needing Attention
21750,102,5,2618,3,2,2,322,Potential Loyalists
21751,287,5,4392,2,2,3,223,Customers Needing Attention
21752,26,6,3928,4,3,3,433,Champions
21753,187,6,4925,3,3,3,333,Champions
21754,129,3,1921,3,1,1,311,Promising
21755,22,7,4361,4,4,3,443,Champions
21756,416,4,3640,1,2,3,123,At Risk
21757,255,4,3841,2,2,3,223,Customers Needing Attention
21758,249,6,5306,2,3,4,234,Loyal Customers
21759,233,5,4607,2,2,3,223,Customers Needing Attention
21760,319,5,4684,2,2,3,223,Customers Needing Attention
21761,360,4,3330,2,2,2,222,Customers Needing Attention
21762,312,5,3350,2,2,2,222,Customers Needing Attention
21763,675,2,1764,1,1,1,111,Lost
21764,106,6,4076,3,3,3,333,Champions
21765,171,10,7708,3,4,4,344,Champions
21766,278,7,4864,2,4,3,243,Loyal Customers
21767,262,4,4523,2,2,3,223,Customers Needing Attention
21768,64,5,3209,4,2,2,422,Potential Loyalists
21769,362,4,4185,2,2,3,223,Customers Needing Attention
21770,274,3,1539,2,1,1,211,About to Sleep
21771,91,8,3964,3,4,3,343,Champions
21772,49,7,4892,4,4,3,443,Champions
21773,161,1,198,3,1,1,311,Promising
21774,442,7,4538,1,4,3,143,At Risk
21775,73,2,2181,4,1,1,411,New Customers
21776,1035,1,1672,1,1,1,111,Lost
21777,105,5,2601,3,2,2,322,Potential Loyalists
21778,581,4,3003,1,2,2,122,At Risk
21779,124,7,6518,3,4,4,344,Champions
21780,472,8,7430,1,4,4,144,At Risk
21781,15,4,3237,4,2,2,422,Potential Loyalists
21782,459,1,2420,1,1,2,112,Hibernating
21783,478,2,1338,1,1,1,111,Lost
21784,296,2,2727,2,1,2,212,Customers Needing Attention
21785,21,5,5258,4,2,4,424,Potential Loyalists
21786,472,4,2827,1,2,2,122,At Risk
21787,166,4,3264,3,2,2,322,Potential Loyalists
21788,224,3,2295,2,1,2,212,Customers Needing Attention
21789,76,5,1926,4,2,1,421,New Customers
21790,158,2,1205,3,1,1,311,Promising
21791,565,2,3356,1,1,2,112,Hibernating
21792,245,8,4797,2,4,3,243,Loyal Customers
21793,118,5,4990,3,2,3,323,Potential Loyalists
21794,234,6,4109,2,3,3,233,Loyal Customers
21795,13,11,7053,4,4,4,444,Champions
21796,303,7,6625,2,4,4,244,Loyal Customers
21797,844,3,1610,1,1,1,111,Lost
21798,588,5,8535,1,2,4,124,At Risk
21799,39,9,4348,4,4,3,443,Champions
21800,205,6,4835,2,3,3,233,Loyal Customers
21801,375,4,3165,1,2,2,122,At Risk
21802,450,6,3231,1,3,2,132,At Risk
21803,324,4,3983,2,2,3,223,Customers Needing Attention
21804,129,5,6498,3,2,4,324,Potential Loyalists
21805,431,4,3978,1,2,3,123,At Risk
21806,419,4,2132,1,2,1,121,Cant Lose Them
21807,95,2,745,3,1,1,311,Promising
21808,60,5,4464,4,2,3,423,Potential Loyalists
21809,340,3,3220,2,1,2,212,Customers Needing Attention
21810,39,4,3014,4,2,2,422,Potential Loyalists
21811,230,6,3393,2,3,2,232,Lost
21812,479,7,9732,1,4,4,144,At Risk
21813,43,2,1795,4,1,1,411,New Customers
21814,1205,1,132,1,1,1,111,Lost
21815,125,5,4280,3,2,3,323,Potential Loyalists
21816,166,6,5263,3,3,4,334,Champions
21817,20,4,1466,4,2,1,421,New Customers
21818,230,6,9088,2,3,4,234,Loyal Customers
21819,147,7,5431,3,4,4,344,Champions
21820,71,6,2691,4,3,2,432,New Customers
21821,500,2,2612,1,1,2,112,Hibernating
21822,385,3,324,1,1,1,111,Lost
21823,187,5,3332,3,2,2,322,Potential Loyalists
21824,419,10,5918,1,4,4,144,At Risk
21825,417,1,1460,1,1,1,111,Lost
21826,286,3,2876,2,1,2,212,Customers Needing Attention
21827,35,7,7111,4,4,4,444,Champions
21828,45,4,3574,4,2,2,422,Potential Loyalists
21829,69,9,9415,4,4,4,444,Champions
21830,72,6,7436,4,3,4,434,Champions
21831,38,3,3736,4,1,3,413,Potential Loyalists
21832,294,6,3517,2,3,2,232,Lost
21833,321,6,5831,2,3,4,234,Loyal Customers
21834,402,5,3265,1,2,2,122,At Risk
21835,432,4,4464,1,2,3,123,At Risk
21836,116,3,2573,3,1,2,312,Potential Loyalists
21837,8,6,7405,4,3,4,434,Champions
21838,52,8,5451,4,4,4,444,Champions
21839,614,7,7450,1,4,4,144,At Risk
21840,58,7,7796,4,4,4,444,Champions
21841,96,6,5513,3,3,4,334,Champions
21842,57,2,922,4,1,1,411,New Customers
21843,972,2,926,1,1,1,111,Lost
21844,93,4,4677,3,2,3,323,Potential Loyalists
21845,151,5,1601,3,2,1,321,Promising
21846,408,5,3829,1,2,3,123,At Risk
21847,6,6,3228,4,3,2,432,New Customers
21848,83,4,2876,3,2,2,322,Potential Loyalists
21849,305,6,2294,2,3,2,232,Lost
21850,274,3,3003,2,1,2,212,Customers Needing Attention
21851,244,5,2302,2,2,2,222,Customers Needing Attention
21852,1282,2,1821,1,1,1,111,Lost
21853,524,5,3905,1,2,3,123,At Risk
21854,35,8,5701,4,4,4,444,Champions
21855,67,4,1878,4,2,1,421,New Customers
21856,506,6,7052,1,3,4,134,At Risk
21857,78,7,6709,4,4,4,444,Champions
21858,16,8,6770,4,4,4,444,Champions
21859,6,2,1948,4,1,1,411,New Customers
21860,98,11,8479,3,4,4,344,Champions
21861,114,3,2594,3,1,2,312,Potential Loyalists
21862,204,6,5752,2,3,4,234,Loyal Customers
21863,276,7,8016,2,4,4,244,Loyal Customers
21864,102,7,6437,3,4,4,344,Champions
21865,502,5,4320,1,2,3,123,At Risk
21866,26,6,5451,4,3,4,434,Champions
21867,65,4,3906,4,2,3,423,Potential Loyalists
21868,84,7,6308,3,4,4,344,Champions
21869,17,7,5866,4,4,4,444,Champions
21870,112,7,3749,3,4,3,343,Champions
21871,169,8,5135,3,4,3,343,Champions
21872,40,6,7193,4,3,4,434,Champions
21873,560,5,3968,1,2,3,123,At Risk
21874,368,5,4524,2,2,3,223,Customers Needing Attention
21875,426,4,3265,1,2,2,122,At Risk
21876,187,2,2408,3,1,2,312,Potential Loyalists
21877,138,5,5091,3,2,3,323,Potential Loyalists
21878,108,11,9697,3,4,4,344,Champions
21879,81,3,592,3,1,1,311,Promising
21880,329,8,8520,2,4,4,244,Loyal Customers
21881,239,3,2691,2,1,2,212,Customers Needing Attention
21882,147,9,7767,3,4,4,344,Champions
21883,302,11,8372,2,4,4,244,Loyal Customers
21884,288,7,5875,2,4,4,244,Loyal Customers
21885,104,5,3730,3,2,3,323,Potential Loyalists
21886,94,8,6966,3,4,4,344,Champions
21887,27,11,9028,4,4,4,444,Champions
21888,132,4,3319,3,2,2,322,Potential Loyalists
21889,727,6,5143,1,3,3,133,At Risk
21890,70,10,6359,4,4,4,444,Champions
21891,28,6,7302,4,3,4,434,Champions
21892,652,2,2304,1,1,2,112,Hibernating
21893,90,5,3832,3,2,3,323,Potential Loyalists
21894,55,3,2619,4,1,2,412,Potential Loyalists
21895,68,3,1764,4,1,1,411,New Customers
21896,232,5,3942,2,2,3,223,Customers Needing Attention
21897,236,3,1891,2,1,1,211,About to Sleep
21898,813,1,994,1,1,1,111,Lost
21899,571,4,3972,1,2,3,123,At Risk
21900,52,4,2252,4,2,1,421,New Customers
21901,153,5,5073,3,2,3,323,Potential Loyalists
21902,28,4,2255,4,2,1,421,New Customers
21903,36,4,4239,4,2,3,423,Potential Loyalists
21904,154,7,3504,3,4,2,342,Lost
21905,887,2,2751,1,1,2,112,Hibernating
21906,140,4,2095,3,2,1,321,Promising
21907,183,9,4764,3,4,3,343,Champions
21908,821,4,1715,1,2,1,121,Cant Lose Them
21909,128,6,2957,3,3,2,332,Lost
21910,590,9,7476,1,4,4,144,At Risk
21911,264,5,5639,2,2,4,224,Lost
21912,88,5,4507,3,2,3,323,Potential Loyalists
21913,377,3,4270,1,1,3,113,Hibernating
21914,24,7,5904,4,4,4,444,Champions
21915,379,6,5064,1,3,3,133,At Risk
21916,321,6,2918,2,3,2,232,Lost
21917,97,4,1748,3,2,1,321,Promising
21918,6,4,2754,4,2,2,422,Potential Loyalists
21919,421,5,2446,1,2,2,122,At Risk
21920,38,8,6527,4,4,4,444,Champions
21921,173,8,5677,3,4,4,344,Champions
21922,128,5,5951,3,2,4,324,Potential Loyalists
21923,177,4,3688,3,2,3,323,Potential Loyalists
21924,35,11,7435,4,4,4,444,Champions
21925,430,2,912,1,1,1,111,Lost
21926,129,8,5511,3,4,4,344,Champions
21927,296,4,4101,2,2,3,223,Customers Needing Attention
21928,1084,1,492,1,1,1,111,Lost
21929,123,6,3877,3,3,3,333,Champions
21930,497,4,4127,1,2,3,123,At Risk
21931,17,4,3042,4,2,2,422,Potential Loyalists
21932,218,6,2690,2,3,2,232,Lost
21933,149,8,5259,3,4,4,344,Champions
21934,514,2,1845,1,1,1,111,Lost
21935,269,9,3574,2,4,2,242,Lost
21936,185,5,4923,3,2,3,323,Potential Loyalists
21937,78,3,5485,4,1,4,414,Potential Loyalists
21938,68,5,2476,4,2,2,422,Potential Loyalists
21939,282,3,3276,2,1,2,212,Customers Needing Attention
21940,71,6,6230,4,3,4,434,Champions
21941,40,9,9130,4,4,4,444,Champions
21942,145,5,5325,3,2,4,324,Potential Loyalists
21943,153,6,5018,3,3,3,333,Champions
21944,200,3,2382,2,1,2,212,Customers Needing Attention
21945,174,5,3188,3,2,2,322,Potential Loyalists
21946,438,4,3430,1,2,2,122,At Risk
21947,232,7,5237,2,4,4,244,Loyal Customers
21948,99,8,6133,3,4,4,344,Champions
21949,19,4,5689,4,2,4,424,Potential Loyalists
21950,399,9,4166,1,4,3,143,At Risk
21951,330,7,7680,2,4,4,244,Loyal Customers
21952,953,3,3107,1,1,2,112,Hibernating
21953,111,6,8377,3,3,4,334,Champions
21954,36,7,5277,4,4,4,444,Champions
21955,24,9,4760,4,4,3,443,Champions
21956,555,3,3038,1,1,2,112,Hibernating
21957,90,4,2477,3,2,2,322,Potential Loyalists
21958,17,4,1399,4,2,1,421,New Customers
21959,186,7,6077,3,4,4,344,Champions
21960,114,8,6101,3,4,4,344,Champions
21961,31,5,5498,4,2,4,424,Potential Loyalists
21962,477,4,4042,1,2,3,123,At Risk
21963,192,7,6661,2,4,4,244,Loyal Customers
21964,615,2,931,1,1,1,111,Lost
21965,341,3,2387,2,1,2,212,Customers Needing Attention
21966,197,5,5925,2,2,4,224,Lost
21967,600,5,3988,1,2,3,123,At Risk
21968,387,4,3459,1,2,2,122,At Risk
21969,56,8,8475,4,4,4,444,Champions
21970,115,6,2449,3,3,2,332,Lost
21971,26,6,3084,4,3,2,432,New Customers
21972,315,6,3641,2,3,3,233,Loyal Customers
21973,6,4,3812,4,2,3,423,Potential Loyalists
21974,293,8,3838,2,4,3,243,Loyal Customers
21975,148,5,3740,3,2,3,323,Potential Loyalists
21976,276,4,2328,2,2,2,222,Customers Needing Attention
21977,372,8,5244,1,4,4,144,At Risk
21978,297,7,6897,2,4,4,244,Loyal Customers
21979,742,4,2087,1,2,1,121,Cant Lose Them
